potential,m,branch,mu_cross_mass0p6,max_defect_mass,max_ipr,eigval_mu_minus2,eigval_mu_plus2,defect_mass_mu_plus2,O6_mass_mu_plus2,O12_mass_mu_plus2,bias_mu_plus2,slope_mu_ge_1p5,localized_mass0p6,min_overlap,median_overlap
V_O12_4,3,19,,0.09154220136902258,0.059388282364457416,0.8449547435739543,1.0652978151040107,0.08052336503739572,0.03885994620076322,0.06132769609823124,O12,0.05824159953546231,0,0.9991918254615211,0.9999174378100665
V_O12_4,4,0,,0.5628611198625204,0.08240280718692833,4.643973120336844,5.09867033481033,0.5628611198625204,0.18201363503209034,0.5156472323534211,O12,0.4000900017371045,0,0.9998924377663946,0.9999958892056023
V_O12_4,4,1,,0.5673298190660494,0.0716314661813425,3.662290419177419,4.476852091796899,0.3560673708065332,0.11243700457385916,0.31810612966603125,O12,0.38766873030949023,0,0.9967906928631415,0.9999317184883005
V_O12_4,4,2,,0.24031334124504622,0.045014483480314234,3.5193015196271524,3.8216084522814078,0.18627130149911358,0.05314705718520006,0.16277151325134173,O12,0.12233022313238634,0,0.9967779358151881,0.9999745189752625
V_O12_4,4,3,,0.29589162840167693,0.056297874967197716,3.1890000668558987,3.54727262246997,0.12117881808814189,0.024614299912744685,0.10286735343818662,O12,0.08820272798290761,0,0.9998838595137362,0.9999512676900155
V_O12_4,4,4,,0.11292058304802793,0.04083667698594189,3.0362083658962553,3.2360576296105608,0.11292058304802793,0.037771471252045205,0.09649769096515673,O12,0.07371662989128139,0,0.9999227031457637,0.9999699157028848
V_O12_4,4,5,,0.2317378686117288,0.04105755904149974,2.7756677114017965,3.079863235958702,0.2317378686117288,0.09281575849003793,0.21802135349119756,O12,0.1693040604608857,0,0.9997350593253715,0.9999592722623637
V_O12_4,4,6,,0.20489964228577823,0.04730403081839585,2.6211859118252927,2.926994892485172,0.20489964228577823,0.1313580474486145,0.14159723244750627,O12,0.14356490429524066,0,0.9996867120202858,0.9999517441636524
V_O12_4,4,7,,0.21111563101702166,0.039593479259588,2.484606257396453,2.741996433357152,0.21111563101702166,0.04603882522763916,0.18843723522104827,O12,0.15860635898646588,0,0.9998111815523175,0.9999620757802833
V_O12_4,4,8,,0.29887926932513514,0.040168637869503525,2.1506742847634754,2.4913349106414375,0.1704842592552497,0.11932731478086069,0.123888977212521,O12,0.1068354649136925,0,0.9998152231557423,0.9999591140659047
V_O12_4,4,9,,0.34034416404203466,0.04512437239022929,1.9400950182395693,2.3195228963171566,0.2190492808103639,0.10928946939073944,0.15447514420671377,O12,0.18133731721911062,0,0.9997360139984093,0.9999084494790659
V_O12_4,4,10,,0.32889743587718634,0.056717496220367807,1.8609821009771228,2.1785875334303406,0.3288827877142858,0.12439719976155154,0.2113269058123239,O12,0.23097517812960744,0,0.9988201709752734,0.999881921056666
V_O12_4,4,11,,0.18723899753783307,0.046533903943506115,1.7861811895951556,1.9905571836967886,0.03892683526789817,0.0121145525193249,0.03629691861086134,O12,0.04006275305091507,0,0.9988606319831467,0.999961228234781
V_O12_4,4,12,,0.1156104911510854,0.03999199828214108,1.5709727910956592,1.803386872750008,0.09531230113908189,0.04365180258886289,0.07084067599253772,O12,0.06251164065015373,0,0.9997497618111617,0.9999295588687653
V_O12_4,4,13,,0.1932584195768947,0.04734364985303052,1.4375032014226157,1.7143428235461569,0.18871272041120277,0.12887982301953022,0.07432409986411537,O6,0.08315284881815992,0,0.9995779494607171,0.9997790786152727
V_O12_4,4,14,,0.15491068550030335,0.05340467142540219,1.359868523100832,1.656986055045898,0.07427523638639953,0.02898732049562031,0.05289132450833553,O12,0.06783886405033783,0,0.999654498918432,0.9998311542154745
V_O12_4,4,15,,0.15653153232459757,0.05763102721581908,1.2416081831115555,1.410125159776354,0.15653153232459757,0.08247485407652476,0.08773111548497813,O12,0.07551403688269935,0,0.9997864042250718,0.999960170878523
V_O12_4,4,16,,0.1532798163270819,0.05808378796954837,1.106275924144331,1.347845416106398,0.14010569694353453,0.04520744452600854,0.10414246855954332,O12,0.09726935336692387,0,0.9997486210945817,0.9999386718303397
V_O12_4,4,17,,0.11113917625187586,0.0553484944080909,1.0754287703464311,1.2458062547302757,0.11113917625187586,0.06136102131301805,0.08153214943414389,O12,0.0883851573225006,0,0.9997720315345404,0.9999292384234513
V_O12_4,4,18,,0.20042979118202828,0.0461711654689572,0.9248523965020421,1.1512544866894359,0.0652476280476354,0.03902249976296542,0.026782222911218092,O6,0.032871177623015245,0,0.9997707927281977,0.9999180523400296
V_O12_4,4,19,,0.10773381183208701,0.039157121875222606,0.8590866061844421,1.0923051153060115,0.0951687890271771,0.06425961702887484,0.04310952900235784,O6,0.049130602308166516,0,0.9987608094386856,0.9999395312330512
V_O6_4,2,0,,0.49017757756921354,0.06023325825861732,4.6796600429017605,4.91446852804403,0.49017757756921354,0.3973211608878678,0.24236613940604598,O6,0.2492629978178961,0,0.999774574394497,0.9999984474344329
V_O6_4,2,1,0.9500000000000002,0.6395227433371267,0.0885427874630145,3.691393703638266,4.47640641496759,0.42209968136829495,0.3823673160569833,0.14379010166521253,O6,0.48176678599192113,1,0.9963854870050372,0.9999316662503064
V_O6_4,2,2,,0.22983213183123702,0.044855424859202415,3.562512190769589,3.7202437306739653,0.08704777857378079,0.03768075610424154,0.05078009043051165,O12,0.025063802926048345,0,0.9963917031235161,0.9999886912354992
V_O6_4,2,3,,0.2926141766784026,0.040190366036593976,3.1617333351648678,3.5592017801985665,0.12094839277201809,0.09504691074722457,0.03735050853825981,O6,0.08021632250882758,0,0.9998985021217195,0.9999434813798233
V_O6_4,2,4,,0.14676929434674937,0.034194846572710116,3.0981640321951844,3.2065375225749277,0.1312430768291282,0.09974955649952931,0.062146872036115394,O6,0.06827238514321846,0,0.999911770591359,0.9999822828600211
V_O6_4,2,5,,0.4448752639513477,0.05105423105076928,2.8713846055591814,3.095191148767092,0.4448752639513477,0.3369038797008989,0.17723643086963878,O6,0.24163016399674864,0,0.9997045865555226,0.999990998484428
V_O6_4,2,6,,0.20630359180095012,0.04010421493593857,2.641133250665148,2.9182820121853124,0.2009605250851188,0.14576105674890139,0.07033042989723208,O6,0.14033516523721298,0,0.9996542809483171,0.9999519895980044
V_O6_4,2,7,,0.1901749714709441,0.04226366981947512,2.4966314921706108,2.698492422270625,0.19016240799476436,0.1441219650829815,0.09378646966144227,O6,0.12147753859637868,0,0.9997295994644363,0.9999645475604148
V_O6_4,2,8,,0.23160874911731014,0.04809026862559079,2.1174577125733496,2.610170231560156,0.1474107268627609,0.12701188090272109,0.03203536682628134,O6,0.13096687077845806,0,0.9998563834479187,0.9998988571837432
V_O6_4,2,9,,0.3580764572370251,0.046318137048080854,1.981499320842956,2.455817872765629,0.20189581143466892,0.19608696756580765,0.06249049103621601,O6,0.24709222895068225,0,0.9997780528672162,0.9998772826902287
V_O6_4,2,10,,0.2655253292733718,0.04806324580731973,1.8381894233699085,2.0707968389922917,0.2655253292733718,0.21924486874266091,0.07460776974196554,O6,0.15600492113590675,0,0.9991504812053745,0.9999065776987096
V_O6_4,2,11,,0.1347572017717794,0.03739702563456604,1.7381556897874204,1.964132489072927,0.05281497166604732,0.03715456219143917,0.0167174442782698,O6,0.07390194012390872,0,0.9990957908703585,0.9999311395354551
V_O6_4,2,12,,0.25022882739148355,0.03329331263939471,1.5914805953018067,1.877188263405937,0.1470554421239864,0.09831658816219396,0.07221799020713675,O6,0.14834405070952578,0,0.9976689592276173,0.9999547613713308
V_O6_4,2,13,,0.2622858521378815,0.04387260897796317,1.4965885879924252,1.7452821041140856,0.10321178119241421,0.06858293378463137,0.0647679812593809,O6,0.059442632298733755,0,0.9958944769455687,0.9999529368271904
V_O6_4,2,14,,0.1708236182245442,0.04012120273651692,1.374920244368136,1.6082539346540423,0.12280713899128845,0.0423091153501658,0.09451181107788127,O12,0.043553895744882894,0,0.9959189892087285,0.9999493932436395
V_O6_4,2,15,,0.19053965011310955,0.04469509585077073,1.2260039174245576,1.4773524376447837,0.19053965011310955,0.093724931320255,0.1488790754833966,O12,0.09332341336486748,0,0.9998125231766677,0.9999281524514316
V_O6_4,2,16,,0.10018299036623382,0.05082229462946987,1.1199685416665388,1.3017054522289473,0.08126373326992092,0.06725047002437098,0.03906753129930951,O6,0.06380176143543857,0,0.999718528221968,0.999906418640182
V_O6_4,2,17,,0.14588664608162208,0.05513689364940763,1.0766653286244794,1.260060640120073,0.14588664608162208,0.09098734587597648,0.05721331893142048,O6,0.08774071705879254,0,0.999643733478135,0.9998176319453695
V_O6_4,2,18,,0.2242000469173684,0.052916030259378875,0.9473697819131734,1.1317766665287394,0.09070140741667791,0.0374069473128531,0.058715739549602054,O12,0.03868000424489245,0,0.9983730524770172,0.9998068722205977
V_O6_4,2,19,,0.2507077923529779,0.05156924491693338,0.8738352357965266,1.052741972177567,0.16425658903603102,0.06624410287601999,0.09816081493792236,O12,0.05152699613339189,0,0.9887165705376709,0.9998465534099995
V_O6_4,3,0,,0.3395717194698863,0.05026032349312714,4.657509592444993,4.736255948254145,0.3395717194698863,0.2802520454882059,0.20097588613006137,O6,0.07534377428599331,0,0.9972951385055021,0.9999997334787846
V_O6_4,3,1,0.7250000000000001,0.8243752091481611,0.1473411455436895,3.692362640253362,4.623153984063758,0.6023444597095265,0.5268757641942325,0.19795821513154965,O6,0.6848927235905832,1,0.9251867447586682,0.9999841698934917
