m,eig_rank,eig_idx,eigval,ipr,defect_mass_frac,O6_node_mass,O12_node_mass,defect_energy_frac,corr_sigma,corr_sumph,corr_degree,corr_dist,tags
0,23,36,0.8480133928962034,0.050345228223817665,0.09869903379159785,0.02535266022858241,0.07709184251703673,0.026312275134179913,0.16018231563801544,0.12790431138535524,,0.1067851459458935,
0,24,35,0.5505894919783638,0.03145350245884182,0.16518559607776814,0.1411816393240884,0.0614101648958519,0.08683499452443887,0.03520683135283864,0.019063442757477456,,0.1453231547340937,O6_bias
0,25,34,0.5163071432471705,0.037811007693461275,0.11372051330683418,0.08546478959906954,0.051433386263291234,0.028159925378675083,0.049893642384390216,0.06035939940832934,-0.07886094351757145,-0.026595475222281135,
0,26,33,0.3196561145260354,0.06414290524293853,0.0854994249274805,0.024788765051807125,0.06093004964374838,0.01732865225447695,0.00904506856804289,0.008114225676965271,-0.10703994891114439,-0.048834612874336596,high_ipr
0,27,32,0.13297242667602308,0.06232248646955659,0.17411098721666177,0.15579361757277832,0.023731091250505106,0.04377091198885556,0.12242076965514936,-0.02303015325998863,-0.33310362159716433,0.009591764782096399,O6_bias|high_ipr
0,28,31,5.367600916226533e-16,0.081276193766747,0.09427616127584829,0.09427616127584829,0.08183345612291741,0.046994078568637014,0.01920906537527758,0.03174194234057264,,0.025706359824720595,high_ipr
0,29,30,3.7788427380995694e-16,0.07523853437798195,0.008333558027832574,0.008333558027832574,0.0016751080454967602,0.0025674522895134367,0.16085301729177046,0.10808997430456117,,0.025927831370414607,high_ipr
0,30,29,-5.338725624550723e-16,0.10775955016089776,0.07534726994358688,0.07534726994358688,9.358636919192072e-05,0.017621800741126913,0.010843591208969657,0.012059907431404624,,0.033886253679482836,high_ipr
0,31,28,-1.3479168981736379e-15,0.14320152618797527,0.2575268817204748,0.015591397849506765,0.25510752688174926,0.060691899710720476,0.24849957951568993,0.06870952497933296,,0.009832389287153206,defect_localized|O12_bias|high_ipr
0,32,27,-0.022825331332222323,0.05944318866454727,0.11344061705871768,0.03827051908502463,0.07532730284565574,0.02546011429225937,0.300093850658264,0.28051926754897044,,0.04027746619751982,
0,33,26,-0.27023808531406845,0.049026770533417495,0.11400115477506882,0.04893484537804192,0.06946681160477129,0.022541989520884563,0.12387492934280614,0.05384215060423371,,0.012631371321716161,
0,34,25,-0.4103099907282266,0.0401284558626856,0.12993352856166768,0.08572098925442112,0.06513968977464639,0.037071015947610045,0.13039456147830447,0.059833239502343115,0.13816179425518268,-0.0042798429843832145,O6_bias
0,35,24,-0.5658082425753969,0.03881725367100284,0.049733993791368586,0.011113908074745334,0.04396474633218549,0.01426108330970045,0.21085207145993468,0.16430666354793502,0.020810841256022162,0.00402184791857188,
0,36,23,-0.6302080318183356,0.07865368630377895,0.025737950918497256,0.010332446606218407,0.015484517013324756,0.006655833687824042,0.33680026638145205,0.22880535806943975,,0.02316097804822214,high_ipr
0,37,22,-0.7256042887388267,0.05503972038841866,0.10377287194594867,0.07053076072270245,0.05570397201742647,0.04142653725249038,0.03247914225930276,-0.010930764836442843,0.09154611665400693,0.05804134804844075,
0,38,21,-0.7698776084841942,0.03315589840042856,0.17915393253778755,0.12413015215440304,0.10626563074351263,0.04196618161522561,0.1941317243196763,0.1268434391419285,,0.0004287838770196821,O6_bias
0,39,20,-0.8480133928962036,0.0503452282238177,0.09869903379159621,0.02535266022858132,0.07709184251703598,0.026067484700194685,0.2739463553893817,0.22127435983999594,,0.015639654432294422,
0,40,19,-0.8480133928962038,0.05034522822381784,0.17121974996420516,0.13532460246554476,0.03621608087534105,0.03788019463756253,0.13357169062853486,0.04393058338111338,,0.03756501157781789,O6_bias
0,41,18,-0.9999999999999998,0.04166666666666666,0.16666666666662122,0.08333333333331067,0.12499999999997741,0.05645161290320388,0.0533412899157685,0.019441515623147457,,0.020402043238999017,O12_bias
0,42,17,-1.0,0.04166666666666666,0.16666666666671215,0.08333333333335591,0.08333333333335624,0.048387096774215536,0.05334128991574059,0.019441515623157376,,,O12_bias
0,43,16,-1.244405131226987,0.05674841646425609,0.25568225714076365,0.19128717972604053,0.09406597744254937,0.030117396430829668,0.03134251687368357,0.05869671686219914,,0.029726359972504845,defect_localized|O6_bias
0,44,15,-1.2444051312269881,0.056748416464256095,0.045689534581832815,0.03369607446923526,0.03981841908192611,0.0105363938322754,0.033430296379610966,0.03626213673202854,,0.00741241233860063,
0,45,14,-1.3081694743158752,0.025646841792166218,0.13196318672685817,0.08146877031093756,0.07359465883407415,0.01549973532361996,0.16315311264778926,0.15079315382346942,0.03964137489670267,0.016485669476007575,O6_bias
0,46,13,-1.4074494076151993,0.029612978770471674,0.09358419671492872,0.03645611414796826,0.06096870704323143,0.030233948119506228,0.10902510454377964,0.059799353490450374,,0.052376437213346456,
0,47,12,-1.974927187703659,0.03890422427173566,0.1456005810147361,0.12833801431960548,0.062130380077156655,0.054952282125825314,0.014456552991968631,3.519198948615369e-06,,0.012272195482696457,O6_bias
0,48,11,-2.019223849278752,0.042687255605154364,0.15405968248788277,0.04470964135755432,0.13283262360972853,0.05390794220251439,0.038415714509385926,0.016550741344448585,,0.004107639797327222,O12_bias
0,49,10,-2.0192238492787533,0.042687255605154344,0.11369612293593229,0.10377475087721598,0.010146250185980537,0.030418706578802253,0.06560396615211131,0.0616751504240786,,0.02760508657992612,
0,50,9,-2.126126008216279,0.04569577717695175,0.08507118241438269,0.06915228333666545,0.024893064211497493,0.02775880479910439,0.08243468729686534,0.07537437138986182,,0.019182297714655572,
0,51,8,-2.251897197818859,0.03472166856374103,0.11677447478427301,0.09772967372341881,0.03481775946993822,0.038161719916953066,0.17959328343626627,0.13908068936668763,0.1341240297339106,0.0016267080442155912,
0,52,7,-2.2963471563118665,0.05349208435569929,0.06971411570102733,0.013795378339597042,0.06492829378210005,0.002192645008733346,0.10641044787384013,0.08530146697521708,0.04523621408281546,0.03071799026694271,
0,53,6,-2.3165292156526065,0.06845307024022354,0.019076350029781954,0.012984964348314094,0.006757443320467042,0.004445345071001618,0.01671495869338136,0.008356765673778934,,0.041071376153768456,high_ipr
0,54,5,-2.695386628208665,0.03787518096479425,0.045204303593854016,0.012791926965167245,0.036494872244918874,0.011586487470066562,0.04567050473444221,0.03592704947626809,0.044497185556653045,0.0026789398212585538,
0,55,4,-3.2365803517620586,0.02638521059620497,0.06037093518100509,0.010368172648282917,0.050595420858048995,0.014782499483680355,0.08265368408618463,0.061515577056060526,,0.005604734189880395,
0,56,3,-3.6604143693769178,0.04074435672272846,0.11481262695968932,0.044845200972547905,0.07837227774968733,0.023459547881282752,0.04345680203156721,0.02018364757058745,,0.006710571402355133,
0,57,2,-3.6952759303397777,0.04780265684354972,0.04852865453481137,0.04073086613305674,0.01860919547864968,0.011930443285861543,0.0016636777892793727,0.00020372316307252006,,0.018559948216689534,
0,58,1,-3.695275930339779,0.04780265684354974,0.31134969574577775,0.16168336452771978,0.2135314387657835,0.08804675485724078,0.002302186681853202,0.004953997060683752,,0.024659193202589656,defect_localized|O12_bias
0,59,0,-4.641975938161362,0.031417773110857236,0.1565448631503683,0.06485165652400332,0.12207255106897741,0.03740482112021058,0.050241538342475384,0.03902357499547498,0.032802095214966465,-0.002826267284926081,O12_bias
1,1,58,4.770531255977426,0.035281010161575366,0.11664547396193398,0.043578297094580054,0.09356055565546863,0.005201528977618334,0.43350007150245967,0.3551919886898545,0.7452382103137766,0.05885152734868605,
1,2,57,3.7054412305946682,0.030746133028913592,0.16505988584013484,0.07528942925549609,0.12075001260302567,0.0025599407637163316,0.20954285005867584,0.19307893971952328,0.02772493944765237,0.32558242660234377,O12_bias
1,3,56,3.6785893249853685,0.030512936124678317,0.19093888817182347,0.11544222943851089,0.1181338650546998,0.0046485670736392,0.25235656696635506,0.20248948150911733,0.16912652339351697,0.366882944894359,O12_bias
1,4,55,3.4023190984133245,0.03017660277265612,0.18112963742222363,0.08579634640661445,0.11377420275349888,0.015253665300937138,0.21807504231785624,0.13336607956298716,0.08074522684248873,-0.059461257768859,O12_bias
1,5,54,3.1473282962384213,0.03300564686548224,0.05252564442562302,0.013952930423024661,0.039859351507621925,0.004991706051196715,0.2490228243700763,0.1737770845945773,-0.1421460691535364,-0.1805260145473817,
1,6,53,2.8758867249255653,0.03727516135114122,0.038174048063616565,0.00946449221675582,0.03357030315592238,0.005509351977010676,0.06690118729449729,-0.09359442067344659,-0.08650047264075787,-0.038802471315285074,
1,7,52,2.668844039053165,0.05567773411267441,0.08420266175488299,0.06397887573387977,0.037019186226666834,0.0044115542166610145,0.34175016226329746,0.49081866002489266,-0.14076625604317258,0.4390571193935989,
1,8,51,2.5572522909040947,0.03450523157104215,0.06295612389436021,0.033476742839731795,0.046010786822235215,0.025775789450530464,0.1103616731155945,0.21121324025102464,-0.25524308039181226,0.18399439370202358,
1,9,50,2.1161160421274006,0.03235446228606132,0.19300780037967183,0.14229597350521067,0.10426533489218999,0.031037848747965075,0.13150418362431024,0.1418327013780897,-0.06027721858968754,0.2538897773783666,O6_bias
1,10,49,2.0240041655053114,0.041543365877477076,0.17612921129462286,0.10089841041370909,0.07708153633132972,0.014667695578352014,0.18663521499577684,0.11908067272258298,-0.050746203876157345,-0.041307529294935544,O6_bias
1,11,48,1.9519975450480158,0.029042407846706416,0.0949354280317152,0.0831135785429046,0.025384159893926537,0.008779993945323644,0.21596181895118738,0.23980864255445603,-0.13712615606921133,0.1991412257315955,
1,12,47,1.848341171003868,0.037074352751758514,0.06623006636020196,0.049412262440762654,0.018427825433105373,0.014155228027768212,0.1813365267288088,0.18986731571044482,-0.19258519605171942,0.21344791156479434,
1,13,46,1.707987316798573,0.03748614079248642,0.09604717575498459,0.05463824136779077,0.05743003213046329,0.030282057756497803,0.18021862458628218,0.07295127731911537,0.06265980566183647,-0.2521963555016646,
1,14,45,1.4567791323350567,0.04072015568609803,0.11522300701138045,0.027571399782544227,0.0922993575383654,0.03513449327578315,0.14744486964534906,-0.01571646008187103,-0.052295605576804634,-0.030288574848224368,
1,15,44,1.3914449814298602,0.030328507205541356,0.10116998901256091,0.057199113644525054,0.06746448585388407,0.02429024057235945,0.3055859219970419,0.12323034943953376,0.03687152884770564,0.16562825896359992,
1,16,43,1.2681063152077592,0.03793760483917508,0.1070612268033373,0.06699234485682928,0.04275590564079173,0.019987619757618917,0.11137804471965018,0.1214063470220953,-0.029061750984292572,-0.0349683003308579,
1,17,42,1.210162554091806,0.038690900399532074,0.14160851388203247,0.10841855512931214,0.0758231396724619,0.05688200940215388,0.11118791198305007,0.015300181999424456,-0.07873511138745276,-0.14227117880486412,O6_bias
1,18,41,1.1111547760509775,0.03612825716809347,0.08177706290745365,0.023435254089283892,0.06571512125156392,0.003393280575069397,0.0274590925408965,0.04528842737801923,-0.01226623504930304,0.06920307649948858,
1,19,40,1.0324683948928628,0.031672188122393974,0.2201421026441643,0.10765940378700584,0.12322553813628725,0.02070699550793875,0.25148227123680905,0.17306212503777146,0.07240243081992084,-0.04326251399424767,defect_localized|O12_bias
1,20,39,0.9718094306063835,0.03202607314996476,0.14208084769080676,0.06157844910418229,0.09440691293544376,0.03182163074641825,0.14288006772490003,0.010264730169629827,-0.19137518470461168,0.06546195448008843,O12_bias
1,21,38,0.8894944365839409,0.03826730885035091,0.052086475543103465,0.0432003030203853,0.019576934232678134,0.006141086197197339,0.17195190305518443,0.03360984010194808,0.3331484769091174,0.39059888080019645,
1,22,37,0.8519423618527052,0.05392661107304363,0.043958683429222885,0.009516039846670649,0.037945498779730885,0.009492621140503931,0.2282887013216107,0.04943947869341034,0.012462868978734522,0.12090301339724387,
1,23,36,0.8216364057480277,0.04662910303691764,0.19926055430726752,0.12859255776758882,0.08078691093470103,0.05037752362698117,0.2599767282122686,0.2622589636199546,0.18433215054107052,-0.12861927130614195,O6_bias
1,24,35,0.5642223503745428,0.030787226179065392,0.09275372336405802,0.06775031463244491,0.03816690979394842,0.03872909102201656,0.282591277550552,0.13161902727497146,0.03687212088718572,0.16553637258180431,
1,25,34,0.4762504397351387,0.030451238037104412,0.19811125062036944,0.15830777752502836,0.09340838979898733,0.0565213873118417,0.24924229622825816,0.056109349903737005,-0.07963607730354241,-0.17665738064702818,O6_bias
1,26,33,0.34537759994346545,0.03950536987650334,0.09714802263585652,0.06844099029722968,0.028903463667534567,0.024203961432443872,0.05250461127533356,0.004932822220716514,-0.05781802820447365,-0.013996719365033154,
1,27,32,0.190597570072583,0.03680362403197126,0.15287503186091622,0.10298751329465344,0.05676331979139997,0.03078636554872793,0.12574248520241688,0.030899424753959067,0.15251432174368326,-0.03528483283244625,O6_bias
1,28,31,0.039157579283496564,0.0488485251799947,0.14648637726671151,0.024932919311522233,0.12235955549492297,0.03027557576208501,0.07177391539846797,0.10150775213063588,0.030795138059234128,-0.17509359712443065,O12_bias
1,29,30,0.012090033046430937,0.03286479309955814,0.15612016275213372,0.08313233611483767,0.13081041715910205,0.04846783839176181,0.21729556570211697,0.23272158256388922,0.14010193465270193,0.08725871803033086,O12_bias
1,30,29,1.9428902930941928e-16,0.09114583333333372,1.5482530700806676e-29,9.296675166343783e-30,1.113000221656315e-29,4.7001005814902516e-30,0.14999761678867393,0.13349349519939613,0.06942640034128206,0.003157403518046448,high_ipr
1,31,28,-0.034894936650642146,0.03371171096285394,0.1340912369718631,0.08828050865454828,0.08814221969595507,0.04502964930997946,0.3425714396866456,0.28537233101259074,-0.025620986813427667,0.2149158366255979,O6_bias
1,32,27,-0.08092516068562684,0.04367851984309176,0.10924256643621237,0.07998131858961444,0.03558801602255303,0.03143567959669949,0.18563079836716698,0.10972446154211016,0.09069581187425581,-0.17143180839321548,
1,33,26,-0.28632171153879077,0.034443824422167084,0.11889689533489028,0.052897827498130476,0.07823325312757023,0.026793013170056484,0.11715670612107684,0.07480092616417296,-0.12089687774572845,0.11490928273061883,
1,34,25,-0.4370825172790096,0.03200707203735821,0.1423804830948296,0.10240988285793334,0.06887873996826373,0.05123574696352756,0.10857014623511488,0.07476258967156926,-0.048449817951003664,-0.07100735832984809,O6_bias
1,35,24,-0.5591855929819585,0.03548378076855236,0.06714546407643368,0.024631185909261222,0.05196399091013312,0.021234158162590902,0.198998327566956,0.20846410763484796,-0.05703019361343238,0.08918735722555607,
1,36,23,-0.6279501245717362,0.07113919007246478,0.03830550666078305,0.0271343497919933,0.014276378492009223,0.01254326802279381,0.2869732225792686,0.2749772798780739,0.12313034461516198,0.1559366571743107,high_ipr
1,37,22,-0.6763000805821257,0.03241224855248646,0.203892273380044,0.13614538824321742,0.12293619598209324,0.06750793757330929,0.029643240169254126,0.10029422245797945,0.11911679463526878,0.09698909772333268,defect_localized|O6_bias
1,38,21,-0.7435574251370279,0.03592869882179716,0.10543797591010336,0.0810655761838496,0.02760101720799451,0.022637125162510024,0.19117095875113255,0.13468440979985005,-0.0768738818015444,-0.01941246398013421,
1,39,20,-0.8409814330858909,0.049183476128513176,0.12241117789700444,0.06504966655726599,0.05890400934589323,0.03166658146785407,0.1914061722361686,0.1947550334623275,-0.10001198930852889,0.001445187444286544,O6_bias
1,40,19,-0.863291378322681,0.05700559060824413,0.03820853270756244,0.02109875240347358,0.018692510443921135,0.010727676501704902,0.2614246987839304,0.2573657470037596,0.008016572594557814,0.1622799741450239,
1,41,18,-0.981209085807629,0.03457151892366953,0.1138231161917384,0.0420530281943581,0.08276344403020977,0.02803754519685016,0.10093813753808747,0.03350323288614325,-0.026173116363965774,0.02297342365343551,
1,42,17,-1.0576767022314406,0.034218773839065464,0.25602898102321875,0.12757268321179088,0.14417535542446988,0.10052538034726148,0.14138641696585935,-0.0007753005752573542,-0.2885921945436627,0.057511069617962284,defect_localized|O12_bias
1,43,16,-1.2316524182469448,0.036459618800321114,0.11697931696836844,0.10465660593568793,0.02683271907716569,0.02657994195704706,0.04916205671341381,0.08528100427664219,-0.009068555203877017,-0.007857093709946803,
1,44,15,-1.2675117632517203,0.03319260005498699,0.10177590039077528,0.06731094548189676,0.07124783770455724,0.026248037024209463,0.1376138611670156,0.12555564472717762,0.012934172295881754,-0.012649164373332068,
1,45,14,-1.339094516061644,0.024451813963045157,0.145417239379966,0.07645139980327581,0.0926878104923739,0.013810134681344819,0.12062587129796479,0.07950663164859739,-0.11180886704554768,-0.04734914175204946,O12_bias
1,46,13,-1.4227926484432356,0.027792438055261468,0.1290355397218702,0.05111781404256001,0.07807110143606438,0.03672127657415431,0.13027469321043508,0.10084239599686347,0.035498687459241486,0.03543209844759671,O12_bias
1,47,12,-1.9532098908891575,0.030658245068724423,0.12961740453682605,0.09092143821795909,0.06184809588083255,0.054505362727735256,0.06395077485973277,0.05584628421004788,0.04175222543614117,-0.01143752339530835,O6_bias
1,48,11,-1.9915416815077578,0.04322462284141101,0.16004176396701011,0.10962521016624086,0.06069042076681651,0.06453757294912373,0.08277746282724642,0.02956818173455792,0.14544659261685608,-0.0005126630994931189,O6_bias
1,49,10,-2.0508781346088782,0.029615109145777987,0.0824224071088733,0.04532636529053608,0.05531390858234646,0.03843753475873183,0.09171277591591342,0.04580139740427797,0.10387599905878027,0.06597546999673717,
1,50,9,-2.1433692528664308,0.03357300702248212,0.09888315181214215,0.08712877980999247,0.024087291175091535,0.042884663219174154,0.08927555492501374,0.11142010348537362,0.05819058228576883,0.05760789685458033,
1,51,8,-2.2483528110062503,0.02924285054052273,0.10527598492121498,0.08077214193258075,0.03544239489508333,0.043742745674487826,0.18171080070973414,0.17237969604265124,0.05474759697370457,0.025369197175073202,
1,52,7,-2.306524099906514,0.05240328187769065,0.031367052164255005,0.013447420795833285,0.0198524818616136,0.008384234789982478,0.12010154881565933,0.04536518120706216,0.046365595929498765,0.03200411479787898,
1,53,6,-2.385134911061926,0.037175469791467686,0.1385424066070392,0.07403530035619937,0.10018881582849935,0.03956953903425811,0.10427999833110102,0.10286911920464142,0.005092967398531246,0.07036476064261576,O12_bias
1,54,5,-2.7019949511299433,0.03687178039272526,0.05727376285359363,0.017539915900339747,0.046764514598859795,0.02231590328284443,0.08536509170203166,0.057640935600835615,0.008093395089256676,0.10175263740757191,
1,55,4,-3.2298139080559234,0.025852626560312064,0.06100777431867695,0.009308191525927769,0.05371301234801244,0.021826292668190174,0.11749758602774234,0.07236139945185692,-0.015616213682790047,-0.0363476826709011,
1,56,3,-3.563868801872044,0.029117771923853845,0.2322187472312152,0.13229715831997732,0.1398324962955939,0.08742341275155605,0.11311421321065067,0.046261409131693326,0.035599257524302555,-0.025282224187279816,defect_localized|O12_bias
1,57,2,-3.693038872394503,0.04649160974445779,0.044955660978970885,0.032254702415639734,0.021186385160528322,0.013437569986071521,0.05536820734558918,-6.077372291668825e-05,-0.025971276049546348,-0.0072114727180247005,
1,58,1,-3.7579303250729623,0.03191938203630955,0.21806484328276943,0.0952135822146877,0.1606415734885513,0.08344929610362914,0.0807277245376941,0.014817181066084449,0.06033603820475292,0.06565559607270362,defect_localized|O12_bias
1,59,0,-4.6112477275798485,0.031657123194768044,0.13141175698457894,0.053219777812214,0.10376499661498503,0.04373169066241767,0.07052093667270196,0.05566085262032518,0.0333590750237979,-0.027156931907947924,O12_bias
2,1,58,4.704072668327494,0.037002255311047234,0.06412878546700994,0.021630833491977294,0.05350933970450416,0.01342618084422677,0.7988103246430192,0.8537245751240816,0.3936678839431665,0.17075160000127332,spin_sigma_mode|phase_sum_mode
2,2,57,3.7015892187557564,0.034249663146402896,0.11043226045022037,0.03129262147239398,0.09338964779959015,0.0029119862572866877,0.28341716817875445,0.031568139467418176,0.05127675621183477,0.050345982508681754,
2,3,56,3.6651490330615917,0.03027192347171432,0.22888918616494527,0.12816277932659748,0.1560234343103394,0.005436559686117997,0.3280584013059612,-0.10084503534511136,0.32693721850086066,0.10363871676309822,defect_localized|O12_bias
2,4,55,3.3555502672476796,0.034964014478296945,0.2681253815586093,0.1555408130245624,0.1427941834182805,0.022654250260139376,0.15553393592732964,0.016812947461759473,0.07393954609322356,0.40516665299107046,defect_localized|O6_bias
2,5,54,3.1364730318392327,0.03359487372621454,0.048385287442732086,0.013824374576755139,0.04161028601443403,0.0061355648641974484,0.2548626106475316,0.08274907002733403,-0.0619098215781112,-0.18089799825934966,
2,6,53,2.8900860801765487,0.03439681060032444,0.06282492840626817,0.017784412023595323,0.05675785992912796,0.006018705905672847,0.2588238175865075,0.054679061318633586,0.039964643942740574,0.009437582409820977,
2,7,52,2.6890945974154397,0.04009196358296411,0.09052195001818072,0.05350026688728291,0.06403037496601033,0.01869632365900739,0.5685723363508651,0.45916341026000906,0.05697017367218451,0.2775866283521011,
2,8,51,2.546263627818714,0.030903218843652873,0.08019017090896821,0.041817583542689496,0.05197425903522414,0.024310438938080856,0.14503709453665928,0.2237123413303316,0.24782961653844454,0.19171271433531262,
2,9,50,2.308204332973886,0.028936405281041695,0.2152696313776919,0.1737912952885235,0.10200710188592392,0.027018170224451177,0.12919986394069286,0.19971336137949905,0.15329173481495506,-0.31758320807303286,defect_localized|O6_bias
2,10,49,2.039993123088918,0.035682972131753636,0.19080675138536266,0.10272750130940443,0.08823265270829422,0.01402492667095455,0.1747171253932408,-0.018227584789475226,0.05571716295626325,0.05247977149453237,O6_bias
2,11,48,1.9492859878394615,0.033971971166650274,0.06263737371454992,0.046336617005773795,0.024179774308734126,0.006702591591589939,0.1458672202028523,0.1018798408354549,0.024186737988069997,0.1396688860720372,
2,12,47,1.8195924655650428,0.03072557692868138,0.09006140890677297,0.05054408119697032,0.039633769673551165,0.0211963001277518,0.24328460784074585,-0.05809599545710383,-0.18811294492036534,0.15620689154451448,
2,13,46,1.664046791636582,0.032700402299489104,0.0940900642341249,0.03707082033882088,0.06382294057767122,0.018016515129155326,0.19837662380586582,-0.009076435531253427,-0.05243122899880398,-0.07813891841688574,
2,14,45,1.536434790514606,0.03782999104743166,0.11822494917632408,0.02867703558696895,0.09068315973730179,0.017215035380250262,0.1541371854466458,0.10351633045754116,0.1313440838991209,0.20468375788321957,
2,15,44,1.4859106519662086,0.03289079496720625,0.15298499247111313,0.1128132283230914,0.07344747565072264,0.03716993649688959,0.1653459276649626,0.055602121750589865,0.131972564057836,0.04185798824214974,O6_bias
2,16,43,1.2847136839312836,0.044373325103639935,0.11036407324375852,0.07191090378382028,0.03896512111816392,0.012104785457507575,0.1285830383927423,0.10250225741924437,-0.07098185222746135,0.133273457606729,
2,17,42,1.1783519910951976,0.04066367996400029,0.09979678060050208,0.06750447991800947,0.06160252369882898,0.039124172390640526,0.08976503742502288,0.08964555601649268,-0.018486490232206852,0.014034492865357849,
2,18,41,1.1196072924282232,0.055064882957424885,0.06952738664290374,0.04366783430211124,0.02843001633762541,0.00295895921759551,0.12453492398830945,0.10885621109044892,0.08773566424158433,-0.006048538693256045,
2,19,40,1.029191338383835,0.03826739624532259,0.18684322434507436,0.10687405803478212,0.08083962829798137,0.017535594522640644,0.18037009537022636,0.15249482144062096,-0.008250657989100593,-0.04834260742407167,O6_bias
2,20,39,0.9558483311594407,0.03716610190418951,0.10751175840697429,0.02604367049885075,0.08705501881884412,0.024932194090745093,0.11509244826285057,0.028800222320321606,-0.0767333956782446,-0.07672349413524483,
2,21,38,0.8810889017626241,0.03442453802445782,0.02716423216576668,0.014659022676936105,0.013526895723788596,0.006837347012031038,0.04257782390481928,0.0776071988266489,-0.25841626687829683,0.2749463892939044,
2,22,37,0.8398135958824192,0.03095465802191959,0.07249925485081857,0.052913454320411474,0.02414632566415177,0.011106052929447467,0.13798085569923846,0.12075769704261831,-0.027527852740921982,0.13572943820229724,
