orbit_id,size,mean_mean_abs_delta,median_mean_abs_delta,mean_r2,median_r2,mean_coef_delta_coh,median_coef_delta_coh,mean_coef_flux_coh,median_coef_flux_coh,mean_coef_flux_def_mass,median_coef_flux_def_mass
0,3,0.0016404145582965988,0.0015838462187076803,0.685024860909451,0.9027076564157778,1.8518225243282123,-0.12697678896625814,-1.2257591143376256,-0.1006644053120203,-0.13141997391499619,0.05523535657091524
1,12,0.00830781661782784,0.006050693998021,0.8880862560626733,0.9481489552105643,-5.182533813701702,-1.379988755562893,3.5931918913818315,1.42935958994107,0.2125574994412275,0.04389483451085182
2,6,0.008753540464479815,0.01043489020926026,0.7250383733354218,0.8685139652543272,1.2894214303353475,3.7924080195855385,-1.4536592989313417,-1.7163217521722443,-0.036997531514969706,-0.038768363292734365
3,6,0.008886378995787095,0.0020763555089582646,0.6750249057251906,0.5692594525188777,3.9890955215543844,3.001048312738118,-1.8992602837699757,-1.6480712065474548,-0.2913187552755825,-0.31062191065931555
4,3,0.005497309623877352,0.00580191202414908,0.34583301534831773,0.248986548308891,-13.257039933098136,-13.000550599089825,9.053325773044111,8.313744165341445,0.7794579999771646,0.703764160468832
5,1,0.0008676125495143917,0.0008676125495143917,0.618392430072748,0.618392430072748,5.493780951502209,5.493780951502209,-3.525424240427902,-3.525424240427902,-0.3840576036315098,-0.3840576036315098
6,6,0.00534378094184526,0.004392356078521431,0.8738391345588724,0.9077725892645945,-0.12075509153967785,-1.4371744304311656,0.3874406021062824,1.733317133810998,-0.08889634379651484,0.10785748771857581
7,3,0.0059002013732549095,0.003458812317412455,0.6901128726400413,0.9836541684312106,-4.022219864070338,-3.6730387894800165,2.9691865187518096,3.06237615365064,0.16445250532975692,0.11365449685358665
